sample_id,temperate.deciduous.growth_resp_factor,temperate.deciduous.root_respiration_rate,temperate.deciduous.root_turnover_rate,temperate.deciduous.SLA,temperate.deciduous.leafC,temperate.deciduous.stem_respiration_rate,temperate.deciduous.extinction_coefficient,temperate.deciduous.half_saturation_PAR,temperate.deciduous.fine_root_respiration_Q10,temperate.deciduous.coarse_root_respiration_Q10,temperate.deciduous.fracLeafFall,temperate.deciduous.Vm_low_temp,temperate.deciduous.psnTOpt,temperate.deciduous.AmaxFrac,temperate.deciduous.leaf_turnover_rate,temperate.deciduous.leaf_allocation_fraction,temperate.deciduous.root_allocation_fraction,temperate.deciduous.wood_allocation_fraction,temperate.deciduous.wood_turnover_rate,temperate.deciduous.Amax,temperate.deciduous.dVpdExp,temperate.deciduous.dVPDSlope,temperate.deciduous.leafWHC,temperate.deciduous.wueConst,temperate.deciduous.leafGrowth,temperate.deciduous.GDD,temperate.deciduous.veg_respiration_Q10,temperate.deciduous.leaf_respiration_rate_m2,grass.growth_resp_factor,grass.leaf_turnover_rate,grass.root_respiration_rate,grass.SLA,grass.Vm_low_temp,grass.root_turnover_rate,grass.Amax,grass.leafC,grass.AmaxFrac,grass.psnTOpt,grass.stem_respiration_rate,grass.extinction_coefficient,grass.GDD,grass.half_saturation_PAR,grass.dVPDSlope,grass.dVpdExp,grass.veg_respiration_Q10,grass.fine_root_respiration_Q10,grass.coarse_root_respiration_Q10,grass.fracLeafFall,grass.leafGrowth,grass.leaf_respiration_rate_m2,dummy,ic_ensemble,met_ensemble
1374,0.29244522721593236,8.509182271304404,1.891792786300787,15.509870872407706,46.68344755082147,8.59375,0.408125,14.9609375,3.734375,1.484375,0.993359375,6.671875,48.59832858837603,0.8530936616173759,0.80078125,0.18072524533397183,0.10042034557324764,0.36250537066125266,0.004157919013265725,8.477169133611211,1.1484375,0.09140625000000001,0.1046875,11.158816730092447,77.96097048011272,NA,1.5280262650875467,0.6959770669183052,0.4837386344651796,1.5719669152427695,-42.130439445842526,3.636506794047322,-3.362486597855664,0.15759640131966818,7.177676303227778,47.90771139004535,0.84140625,10.522712320148797,11.71875,0.614375,343.75,26.4609375,0.221875,1.765625,2.384375,2.271875,4.296875,0.990234375,100.40625,0.1947115384615385,0.1328125,18,3
1375,0.08658689067603412,10.074808418292337,0.574940258338841,14.09520316784878,46.56238449824481,58.59375,0.528125,26.4609375,1.934375,3.284375,0.998359375,-0.328125,35.120065096780735,0.9139992745161408,0.55078125,0.14714588050754682,0.06461215563389187,0.4955696379802953,0.00561222081998896,6.091829020633708,1.6484375,0.041406250000000006,0.2046875,14.95750532495084,138.77589973024715,NA,1.8467770984132388,0.4830482352053958,0.2571835334753077,0.4385962142119496,22.735342579502465,11.28696763050469,-5.101008664886075,1.1329147716955885,6.1772141773071265,55.346681641452264,0.69140625,13.597169791550643,61.71875,0.494375,743.75,14.9609375,0.101875,2.765625,1.784375,4.071875,2.496875,0.995234375,226.40625,0.34855769230769235,0.6328125,8,8
1376,0.07478589040963475,7.621365017351018,4.874947378799546,15.083881081014432,46.60928653957868,47.65625,0.411875,6.6953125,3.790625,2.5531249999999996,0.996015625,2.953125,51.43588862837406,0.85810047310458,0.80859375,0.14948096869478264,0.06282716490578898,0.5633352208967739,0.004467405146446635,6.644483347391194,1.2890625,0.017968750000000002,0.2453125,12.253687314948731,176.46109799493829,NA,1.967035706965209,0.5326092328994381,0.294695319807055,0.6522882280964235,32.35740844915863,8.303441967305913,-3.401927847511339,0.29213985666836834,6.893533831699973,52.47263305327381,0.60234375,18.10997380014263,63.28125,0.408125,256.25,18.9140625,0.045625,1.234375,2.103125,4.803125,4.690625,0.994140625,230.34375,0.08413461538461539,0.1484375,13,1
1377,0.2863500681721397,8.999063833357546,1.3488651064926145,16.895176836842047,46.393836580013385,97.65625,0.531875,18.1953125,1.990625,4.353125,0.991015625,-4.046875,37.31893856603389,0.929005727591528,0.55859375,0.18153431489952543,0.09054536298642035,0.38830779953080163,0.0061173555463561935,3.945911184545312,1.7890625,0.06796875000000001,0.1453125,7.723036955449897,97.456590141591,NA,1.6911773727603048,0.7251217329543632,0.5274492080383737,1.974824121338782,-5.5500793165869275,15.565971385804643,-5.261670410363067,0.05149517519643576,7.972815352492115,46.77557818094577,0.75234375,13.003222955607765,13.28125,0.528125,656.25,7.4140625,0.165625,2.234375,1.5031249999999998,3.003125,2.890625,0.999140625,104.34375,0.23798076923076925,0.6484375,3,6
1378,0.40157784105919614,8.394477958846657,0.7586077165883475,14.397148728264103,46.55008430509848,22.65625,0.5918749999999999,12.4453125,4.690625,3.453125,0.998515625,-0.546875,43.655837393017315,0.884270040905767,0.93359375,0.19695772854441929,0.07291504349315214,0.44941157123789466,0.005149490017881334,7.72621933193627,1.5390625,0.04296875,0.1953125,14.115518630422004,127.17453660685997,NA,1.4369332493127638,0.8652068902395701,0.1368349142517651,1.1866614592181624,56.08760488498238,11.490512064652435,-2.696827434402082,0.8065828962534094,7.314614707985456,49.32957410440375,0.82734375,11.62618317993788,38.28125,0.468125,856.25,24.6640625,0.225625,2.734375,1.803125,3.903125,3.790625,0.996640625,167.34375,0.16105769230769232,0.8984375,8,4
1379,0.19380802146067597,9.805147396846246,2.2267545723990874,15.72103679528665,46.66937374318057,72.65625,0.471875,23.9453125,2.890625,1.653125,0.993515625,6.453125,26.869755776055108,0.8275228253577643,0.68359375,0.16862964899193622,0.05238110217045476,0.32505758425901476,0.0036559909047978578,5.625269864722996,1.0390625,0.09296875,0.2953125,10.633628589340626,67.205378124393,NA,1.8225581480074624,0.6355028891009705,0.40320316579562854,0.13605619618971176,15.363440268774108,4.054178249003316,-4.056125593618692,0.1363906091997645,6.410080251463696,43.209205435237855,0.67734375,14.472432239068864,88.28125,0.588125,456.25,13.1640625,0.105625,1.734375,2.403125,2.103125,1.990625,0.9916406249999999,41.34375,0.31490384615384615,0.3984375,18,9
1380,0.23962115684052118,8.06060511708267,1.0402269271169695,16.13182146989971,46.58120218925265,60.15625,0.381875,21.0703125,3.340625,3.903125,0.999765625,-5.796875,58.221963399745995,0.8023578461323503,0.62109375,0.16102906382092347,0.07950449099276324,0.4175434166557238,0.004110307296545942,6.154717476178122,1.6640625,0.055468750000000004,0.1203125,11.459811801056908,261.5726291993343,NA,1.8889978176650841,0.4373603535996258,0.3495443358840674,2.75380665109134,6.1796050228186985,6.5035834880839,-3.7171069472101297,0.4491688277092885,7.570704083255682,56.24971154371958,0.86484375,13.686141486881949,50.78125,0.558125,556.25,21.7890625,0.195625,2.984375,2.253125,2.5531249999999996,2.440625,0.990390625,9.84375,0.19951923076923078,0.2734375,16,5
1381,0.4988018654367409,9.340496239743041,3.0204636430477647,14.766856616557344,46.71268053268297,10.15625,0.501875,9.5703125,1.540625,2.103125,0.994765625,1.203125,40.50169779041677,0.8709967879068825,0.87109375,0.1884181976253707,0.05796195362317676,0.27752311832710713,0.005554084263452436,8.64184445159195,1.1640625,0.0054687500000000005,0.2203125,15.639793458136285,111.47102776746563,NA,1.6072348713918236,0.6792944544029667,0.6246039510834083,0.9052795731177422,42.181452708433284,13.250520353239976,-2.1337961836279016,0.08955750335520647,6.675278847678403,48.06486825572423,0.71484375,10.68321435731755,0.78125,0.438125,156.25,10.2890625,0.075625,1.984375,1.653125,4.353125,4.240625,0.995390625,135.84375,0.35336538461538464,0.7734375,6,10
1382,0.33805801025318105,6.384177769552885,1.723248223341544,15.390849678181235,46.63755128642653,85.15625,0.561875,26.8203125,4.240625,3.003125,0.997265625,4.703125,47.12425724244201,0.899990535335428,0.74609375,0.211791879982823,0.043773719975987155,0.4893767600031613,0.00789902837255585,4.977789917056847,1.4140625,0.08046875,0.27031249999999996,9.638174309376904,146.84745995378046,NA,1.7589168164355888,0.779625356907343,0.23211483034294292,0.4076897670991143,-30.682285320480442,22.087795081182524,-4.477897543940542,0.19936922345085725,5.962546230310879,50.70979781265769,0.6398437499999999,12.342094585870186,25.78125,0.618125,356.25,16.0390625,0.015625,1.484375,1.953125,1.653125,1.540625,0.997890625,72.84375,0.12259615384615385,0.5234375,1,2
1383,0.14412995637044954,8.695803132691788,0.4452837353715966,13.848784596961004,46.509145897328914,35.15625,0.441875,15.3203125,2.440625,4.803125,0.992265625,-2.296875,33.61492968450254,0.8442448383733199,0.99609375,0.1751659423259019,0.06764071082383027,0.3586774435829285,0.004801489437923309,7.145028102769085,1.9140625,0.030468750000000003,0.1703125,13.099904907175075,83.55845220274762,NA,2.081105332815524,0.5890515766932498,0.46027389551042486,1.5236877926892824,23.778634182203106,9.902078573849366,-3.0764239157988005,0.01083489836374725,7.099291793958927,45.29913849812824,0.78984375,15.54272891360393,75.78125,0.498125,756.25,4.5390625,0.135625,2.484375,2.553125,3.453125,3.340625,0.992890625,198.84375,0.2764423076923077,0.0234375,11,7
1384,0.16989603450183122,8.546796302274087,2.568207931895293,14.592642948222053,46.477296777894644,28.90625,0.426875,25.3828125,3.565625,2.328125,0.9916406249999999,-1.421875,38.93631898519921,0.8916021590076385,0.83984375,0.18486175313824182,0.06043303201745103,0.5173295574085482,0.004294629728623315,5.324253528141925,1.7265625,0.049218750000000006,0.2328125,14.767151017353815,136.2964605470027,NA,1.7907969622221587,0.6129391104565123,0.19285423874505037,2.2912361601414135,48.241326948209846,10.68756701072168,-2.8975505468355762,1.3194372956536111,6.552146054720884,47.43157221115948,0.62109375,14.95044584615212,69.53125,0.603125,606.25,14.6015625,0.150625,1.609375,1.4281249999999999,2.778125,2.665625,0.994765625,246.09375,0.18028846153846156,0.3359375,2,8
1385,0.3676450251908129,10.195780874541839,0.8983942628580138,15.910070484752778,46.62321752069394,78.90625,0.546875,13.8828125,1.765625,4.128125,0.996640625,5.578125,54.289971350308,0.8364278296142413,0.58984375,0.15618843978615157,0.08397453273123845,0.37372344096358606,0.005803148456186311,7.418558034108848,1.2265625,0.09921875000000001,0.1328125,11.056722062949575,75.99281905304444,NA,2.1917316691859634,0.8150709738068052,0.43099496609374877,0.776493016370979,10.940408769699426,1.9949566755696218,-4.25021537546794,0.16524459388310075,7.434453009015699,53.764815265488394,0.77109375,11.997296679167425,19.53125,0.483125,206.25,26.1015625,0.030625,2.609375,2.028125,4.578125,4.465625,0.999765625,120.09375,0.3341346153846154,0.8359375,12,3
1386,0.6042889556948522,7.862956736863257,1.5248974523949475,13.243743585863971,46.68858128740171,3.90625,0.606875,19.6328125,4.465625,3.228125,0.994140625,2.078125,31.135477677171885,0.777318203728251,0.96484375,0.17196202770097946,0.07018240400639586,0.43291644748166225,0.004971561184059282,2.4557326393060683,1.4765625,0.02421875,0.1828125,12.664652132431716,201.89737068625848,NA,1.9257396422721305,0.701642147688108,0.3225750137245535,0.27999330754834917,27.99250654247109,7.445170966308763,-1.5125721140701043,0.35865446000614126,8.590116550162108,44.388409824237826,0.84609375,9.870130160811074,44.53125,0.543125,406.25,8.8515625,0.090625,2.109375,2.328125,1.8781249999999998,1.765625,0.997265625,183.09375,0.10336538461538462,0.5859375,17,6
1387,0.262636618230966,9.161877485977618,10.16534236405282,15.236650051225395,46.566286652275984,53.90625,0.486875,8.1328125,2.665625,1.4281249999999999,0.999140625,-4.921875,45.32639277562548,0.8645853080168066,0.71484375,0.20280316891746752,0.04883196666367935,0.30442394367021364,0.003301531188840249,6.401321829748851,1.9765625,0.07421875,0.2828125,8.950124109822884,104.35187149432761,NA,1.6525890735048725,0.49467293296475234,0.5694798511136352,1.3457807018231898,-14.14809750288914,14.292422370709161,-3.558782936068943,0.06981621800231101,6.99657230447478,49.994304336804795,0.69609375,13.337649990166609,94.53125,0.423125,806.25,20.3515625,0.210625,1.109375,1.728125,3.678125,3.565625,0.992265625,57.09375,0.25721153846153844,0.0859375,7,1
1388,0.21684167717918693,7.279646539304236,0.6135665300651796,16.418942917205538,46.749088667113575,66.40625,0.396875,11.0078125,4.015625,3.678125,0.992890625,3.828125,42.061504315761155,0.8774944630883253,0.52734375,0.17833034959556393,0.1091338415911679,0.40280007792161454,0.003904357884336448,6.8901191296641855,1.3515625,0.08671875000000001,0.1078125,10.172020895774729,119.00298248872976,NA,1.5475181744504125,0.6574326164349588,0.26502859295854153,1.0410590255870626,0.8372594780472511,17.367337889735506,-3.8811054547635564,0.24068119491060014,7.204294111182084,46.07549762552523,0.88359375,14.059346572211846,57.03125,0.453125,106.25,5.9765625,0.120625,2.359375,1.578125,4.128125,4.915625,0.991015625,25.59375,0.14182692307692307,0.2109375,10,7
1389,0.4428293703187707,8.84527268629217,1.952698933742044,14.92871007315513,46.59539868556031,16.40625,0.516875,22.5078125,2.215625,1.8781249999999998,0.997890625,-3.171875,65.38158625999796,0.8167667675984005,0.77734375,0.13269056679694588,0.06521005939456938,0.2290134671688296,0.005340908426258272,4.55048030052021,1.8515625,0.03671875,0.2078125,13.575228366115988,54.81309627723229,NA,1.8549953080745603,0.9965873987359768,0.4919464432530696,3.755136834770473,37.015656558816715,9.1141508950413,-2.456841736681546,0.03348044454081851,6.231833693790416,51.512690262391665,0.73359375,11.205444287169929,7.03125,0.573125,506.25,17.4765625,0.240625,1.359375,2.178125,2.328125,3.1156249999999996,0.996015625,151.59375,0.2956730769230769,0.7109375,20,2
1390,0.31127327784979486,8.234444818670308,3.682805577299428,15.550575979351699,46.531662922375546,91.40625,0.576875,5.2578125,4.915625,2.778125,0.990390625,-6.671875,35.58385119305685,0.8513830032619659,0.65234375,0.165049325170048,0.05532582143117937,0.4677789308951654,0.00658035456341566,8.1004360672812,1.6015625,0.06171875,0.2578125,11.855401501459962,159.6628251373798,NA,2.016221588425759,0.7506269757533827,0.37623819200238723,1.7286071018486155,19.60385792763454,5.417216662334438,-4.772698641190535,0.5823318630706227,6.787516221168608,41.25331835854773,0.65859375,12.674166948925517,32.03125,0.393125,706.25,11.7265625,0.180625,1.859375,2.4781250000000004,3.228125,4.015625,0.998515625,88.59375,0.21875,0.9609375,15,9
1391,0.11453539103214926,9.546579575635839,1.1889296332877897,14.16341472420174,46.652725974952205,41.40625,0.45687500000000003,16.7578125,3.1156249999999996,4.578125,0.995390625,0.328125,49.12167959746768,0.9106311348756635,0.90234375,0.19235949037152555,0.07595576225516443,0.34269623573389935,0.004634819962018948,5.898533736821297,1.1015625,0.01171875,0.1578125,17.160209023610584,90.59973141816135,NA,1.726070404633286,0.5628451656051089,0.7226668355820318,0.5302977279330533,69.10183190093406,12.334125614262948,-3.2426064738990616,0.11148602616516744,7.737247979413521,48.692288609954645,0.80859375,16.377222405008478,82.03125,0.513125,306.25,23.2265625,0.060625,2.859375,1.878125,1.4281249999999999,2.215625,0.993515625,214.59375,0.37259615384615385,0.4609375,5,4
1392,0.0968242549659137,8.315749745941188,0.8286039284193514,15.160324317669374,46.678557830774196,13.28125,0.5393749999999999,21.7890625,2.778125,2.215625,0.999453125,-0.984375,32.47074345019832,0.8404417897909202,0.66796875,0.18317675485666096,0.06401630759261845,0.39554410658218797,0.0029911137491548316,8.336619739083815,1.0703125,0.08359375000000001,0.2265625,16.252967278529862,141.35297133971974,NA,1.806643213105925,0.6683382607043078,0.21360666795461353,1.4319646153795071,13.1831497842464,10.293914680344715,-3.3228301790082604,0.6774457011566034,7.373004483933737,50.34386322695299,0.83671875,13.868854590191827,16.40625,0.445625,381.25,26.8203125,0.143125,2.671875,1.990625,3.340625,3.228125,0.992578125,190.96875,0.18990384615384615,0.7421875,20,9
1393,0.29862430490809644,9.666660926476037,2.3870447618904405,17.533979363516792,46.55839225279437,63.28125,0.419375,10.2890625,4.578125,4.015625,0.994453125,6.015625,46.20558131658906,0.895616714571224,0.91796875,0.15319860015534206,0.0960104347491807,0.6234608464958884,0.004885837619626536,6.028243883855183,1.5703125,0.03359375,0.1265625,11.65788089827582,79.87119470223735,NA,2.346082731027062,0.3835859503008216,0.4453999176085135,0.34489173977214077,51.84231684508359,0.06286057035052117,-4.973467577947101,0.12351149893754239,6.484217288494929,44.86606210343267,0.68671875,10.962674450914198,66.40625,0.565625,781.25,15.3203125,0.023125,1.671875,2.590625,1.540625,1.4281249999999999,0.997578125,64.96875,0.34375,0.2421875,10,4
1394,0.42099862118764875,7.470075459120982,6.100950483732398,14.498331647500136,46.451818879835365,38.28125,0.479375,16.0390625,1.8781249999999998,4.915625,0.996953125,2.515625,39.72234785544516,0.8677905766882518,0.54296875,0.17031832068272487,0.07438718454914028,0.3341460013011294,0.005672848395717065,7.015917265794534,1.8203125,0.05859375,0.1765625,13.331302685441306,222.65780819469683,NA,1.9456627107154851,0.5763206403674697,0.33613037338208,0.8401683585047827,-9.436103991578157,6.987752734177882,-2.5834433324668877,0.2648968599985753,6.945252429623416,54.7040346595443,0.61171875,12.509061340726564,91.40625,0.385625,581.25,21.0703125,0.08312499999999999,1.171875,2.290625,4.240625,4.128125,0.995078125,127.96875,0.11298076923076925,0.4921875,5,7
1395,0.2053908191745129,8.921364704083572,1.4345234492941545,15.812567107052653,46.61622507610915,88.28125,0.599375,4.5390625,3.678125,3.1156249999999996,0.991953125,-4.484375,56.060430047601216,0.7922442047727163,0.79296875,0.19966194208487098,0.053904910380768896,0.4582973782645915,0.004204407574316,4.777799728988537,1.3203125,0.00859375,0.2765625,9.917363921281776,107.87212806434248,NA,1.6724867557360126,0.7645585438198345,0.5946515769947414,2.49518644675145,30.148241177072315,13.751076877339703,-3.9668251228525895,0.042558534162064565,8.161258914637546,47.749946391422654,0.76171875,15.914492664680484,41.40625,0.505625,181.25,9.5703125,0.203125,2.171875,1.6906249999999998,2.440625,2.328125,0.990078125,1.96875,0.26682692307692313,0.9921875,15,2
1396,0.25107079350232253,7.965649752242427,1.8333889233009495,16.26359368587978,46.52110648892979,75.78125,0.509375,13.1640625,2.328125,4.465625,0.995703125,4.265625,36.47157366761419,0.8224492344785885,0.98046875,0.1903277062242993,0.0815820176702775,0.2921351644327141,0.004551473162816212,3.4700395102605706,1.9453125,0.04609375,0.1015625,8.471651253561136,122.9920613582466,NA,1.580055929829419,0.7131929163959949,0.0800510348815174,0.0415402316923728,39.516940501532865,16.36349320595268,-3.637513402144336,0.40008714085278857,6.116075124153011,49.008679283966956,0.64921875,14.701099106447298,3.90625,0.595625,881.25,18.1953125,0.11312499999999999,1.421875,1.840625,1.990625,1.8781249999999998,0.991328125,33.46875,0.1514423076923077,0.8671875,13,8
1397,0.5392585713737164,9.248649534738115,0.5345804847588397,14.848925981320853,46.645000490703616,25.78125,0.389375,24.6640625,4.128125,2.665625,0.990703125,-2.734375,50.228922136812535,0.8808330810488167,0.73046875,0.16311116779237883,0.059211840552890006,0.4251242995452007,0.006319640077014661,6.52296988129352,1.4453125,0.09609375,0.20156249999999998,12.456921135883837,61.809945767901496,NA,1.8717371062474353,0.5149912550678925,0.3896532986896821,1.112428177497249,3.602323928054332,8.71303236949531,-1.8989913351139243,0.0794595355506248,7.15133462445524,42.40612968821159,0.79921875,11.816146752284743,53.90625,0.475625,481.25,6.6953125,0.233125,2.421875,2.440625,3.790625,3.678125,0.996328125,159.46875,0.30528846153846156,0.3671875,3,3
1398,0.35242456470035033,8.62147198594115,1.1134491022382265,15.46973518966601,46.72833129306519,50.78125,0.44937499999999997,7.4140625,1.4281249999999999,1.765625,0.998203125,-6.234375,42.851869722429846,0.9178974841139652,0.85546875,0.17674809115800647,0.04661308602837786,0.36628412917425657,0.005243082482881337,5.479101465916812,1.1953125,0.02109375,0.2515625,10.84862758433805,167.3901877983929,NA,2.045831088450169,0.6243388950816948,0.28015646659971577,1.8452628604553487,86.55863360639437,4.78420868340773,-4.358484474141832,2.0937910527575885,7.648783205695088,51.96622667013245,0.87421875,8.875811690149419,78.90625,0.535625,281.25,23.9453125,0.173125,2.921875,2.140625,2.890625,2.778125,0.998828125,96.46875,0.22836538461538464,0.1171875,8,10
1399,0.15733093639352325,10.56229870368702,3.314678792074644,14.021212136179654,46.58836240416653,0.78125,0.569375,18.9140625,3.228125,3.565625,0.993203125,0.765625,76.38675027619531,0.8547815152823384,0.60546875,0.22039401758852373,0.068893250599392,0.5022138478135059,0.003787635399645941,7.566719973838329,1.6953125,0.07109375,0.1515625,14.4229758165247,94.03579090445426,NA,1.7426737232184455,0.8372677267946043,0.5090944808565213,0.5911741007408702,21.692851581049382,11.905527273817782,-2.9890341932617526,0.18154610988257588,6.73241926670806,46.432699508589636,0.72421875,13.169246339070588,28.90625,0.415625,681.25,12.4453125,0.053125,1.921875,1.540625,4.690625,4.578125,0.993828125,222.46875,0.3822115384615385,0.6171875,18,5
1400,0.13001643968148616,7.006286750924005,1.2672104027906634,14.681743420410674,46.57386449926291,7.03125,0.5543750000000001,8.8515625,2.5531249999999996,1.990625,0.992578125,3.390625,44.47872074027535,0.9048922311443437,0.69921875,0.15874957916732413,0.05667157888732971,0.38104885896444274,0.003500588603737879,5.158281454671021,1.8828125,0.05234375,0.23906249999999998,13.835099516868253,152.8961307899519,NA,1.9903247188863804,0.9053134235024076,0.3628907195338671,0.46928847472408936,-2.1805148304400177,7.882119578994002,-3.1606883934611827,0.2189736715170696,7.841541092300416,38.62976393505398,0.85546875,13.509540751380037,22.65625,0.550625,731.25,8.1328125,0.06812499999999999,2.046875,2.515625,1.765625,2.103125,0.993203125,206.71875,0.09375,0.8046875,7,1
1401,0.32438338665718547,8.770248711884575,4.169649740046284,16.015519143525523,46.69977320569245,57.03125,0.434375,20.3515625,4.353125,3.790625,0.997578125,-3.609375,29.448858551191314,0.8478803471211341,0.94921875,0.18660327565383938,0.0776485011740099,0.5362973395861679,0.005059231609838128,7.278707966868449,1.3828125,0.0023437500000000003,0.1390625,10.409208337027367,87.11917788823258,NA,1.7089635288503822,0.6465101829788218,0.6631118382916175,1.6220774931185165,34.63888008121329,14.88948771970271,-4.613194277160929,0.023725706875606937,6.841078966379764,48.37833714092051,0.70546875,10.341561079289194,72.65625,0.430625,331.25,19.6328125,0.18812500000000001,1.046875,1.915625,3.565625,3.903125,0.998203125,80.71875,0.24759615384615385,0.3046875,17,6
1402,0.4681165919415282,8.1497435074922,2.0830257581785685,13.62009647955353,46.63030950991409,32.03125,0.494375,14.6015625,1.653125,4.690625,0.990078125,-0.109375,52.77387255360138,0.8102203209805028,0.57421875,0.20664412561316037,0.06641568576843337,0.31524411920173695,0.005949110534503216,6.278816416798449,1.1328125,0.07734375,0.1890625,19.345515018748213,115.17255602552574,NA,1.505066533512423,0.5483878538714121,0.24911010163505803,3.1154523849145366,17.4986341105754,11.085534736050649,-2.310835649800663,0.5085413322459799,6.327300857926534,45.69958371740802,0.63046875,12.172002015977627,97.65625,0.610625,131.25,13.8828125,0.248125,1.546875,1.6156249999999999,2.665625,3.003125,0.995703125,143.71875,0.17067307692307693,0.0546875,12,3
1403,0.22823091027446973,9.439034990279536,0.687415503673222,15.313329566931062,46.49504528668366,82.03125,0.614375,26.1015625,3.453125,2.890625,0.995078125,6.890625,38.13756343741831,0.8742240825921761,0.82421875,0.17357406138679987,0.03935459593380134,0.4409854109458041,0.004382019606743446,9.125188828095025,1.6328125,0.02734375,0.2890625,12.05359905238733,41.70107965556066,NA,1.8386406748268551,0.7375488568349449,0.47573867545210125,0.9721325989864866,61.431170066920856,3.168980918139508,-3.798102412930487,0.1002017040113842,7.258566266458319,51.09713320953288,0.78046875,15.227410466405393,47.65625,0.490625,531.25,25.3828125,0.128125,2.546875,2.215625,4.465625,4.803125,0.990703125,17.71875,0.3245192307692308,0.5546875,2,8
1404,0.182010539276247,8.471301989975952,2.7763423521104245,16.614481767750295,46.6608133729774,94.53125,0.524375,17.4765625,3.003125,4.240625,0.991328125,-5.359375,48.09217681753293,0.8613617008272721,0.88671875,0.14423393933322412,0.08684781409579001,0.2586627873280317,0.004717987193340311,7.901621912058531,1.0078125,0.014843750000000001,0.11406250000000001,11.2599011471438,187.53433718886723,NA,1.9069341503031916,0.7962429737980304,0.3087955443379304,1.2642504359864808,45.063088659193724,5.984137172010412,-4.150104070647995,0.9966192880835597,6.615461586112701,43.84722289135628,0.66796875,17.01175483550972,10.15625,0.400625,431.25,11.0078125,0.218125,1.796875,2.365625,4.015625,3.453125,0.991953125,49.21875,0.2091346153846154,0.6796875,4,5
1405,0.38393238691606746,9.97306896306488,0.9687280036590762,15.006843928605662,46.54123419909014,44.53125,0.404375,5.9765625,4.803125,2.440625,0.996328125,1.640625,34.63963763469966,0.7416863960649812,0.63671875,0.17992242526152613,0.06163530978303602,0.41011828773690484,0.006966594155636718,5.764599811662138,1.5078125,0.06484375,0.2140625,15.16357068731701,100.88751972712967,NA,1.6310551146781886,0.6012127993446067,0.5473882006890094,0.21146553088370504,8.614487807262684,12.780627968093457,-2.80071669761678,0.150251788534165,7.499911529090439,49.65724642615527,0.81796875,12.838537600860906,60.15625,0.520625,831.25,22.5078125,0.09812499999999999,2.796875,1.765625,2.215625,1.653125,0.996953125,175.21875,0.3629807692307693,0.1796875,14,10
1406,0.27437618488114457,7.7496936880015594,0.32961503200268166,15.634062626429634,46.60235866847239,69.53125,0.464375,23.2265625,2.103125,1.540625,0.993828125,5.140625,61.0615607490883,0.8321467549474486,0.76171875,0.19455136921083316,0.050712788215201,0.35084050486256463,0.005444090900479887,6.766602536516127,1.7578125,0.039843750000000004,0.2640625,9.322889987832587,131.59215041044277,NA,1.7749217333083038,0.4700359813450515,0.1684418838267689,0.7139622378980791,25.87408472387909,18.808352051815334,-5.917559016236504,0.32308928190784914,7.047813294069641,47.10759034827805,0.8929687500000001,11.42417589281623,85.15625,0.460625,631.25,5.2578125,0.038125,2.296875,1.465625,4.915625,4.353125,0.999453125,112.21875,0.13221153846153846,0.4296875,19,2
1407,0.03831407750276934,9.078988515529002,1.620812738558772,14.286718313476678,46.78324915554241,19.53125,0.584375,11.7265625,3.903125,3.340625,0.998828125,-1.859375,41.27974549001261,0.8878431190726515,0.51171875,0.1668800158245514,0.0715187523684837,0.4780457044824349,0.00401094040642791,4.282265608155735,1.2578125,0.08984375,0.1640625,12.878393853824978,71.8256349684868,NA,2.1260720011844114,0.6903707548540361,0.41695818413430774,2.121365722376053,-20.39754541718953,9.509639237556694,-3.480415714769873,0.06053173142909533,5.709883153114395,53.05665740079734,0.74296875,14.25966790019903,35.15625,0.580625,231.25,16.7578125,0.15812500000000002,1.296875,2.065625,3.1156249999999996,2.5531249999999996,0.994453125,238.21875,0.2860576923076923,0.9296875,9,7
1408,0.045178469342000156,8.265284243838424,2.8630560011024873,15.754759867245996,46.59975476064325,41.796875,0.4915625,15.23046875,4.0296875,3.4671875,0.9956640625,-3.5546875,42.752434763775675,0.8746300444725782,0.880859375,0.16020103149601195,0.059672589542311895,0.4849796661915905,0.007677236904951257,5.781610422523205,1.50390625,0.033984375000000004,0.14609375,12.482612383929105,57.729102273820025,NA,1.8165757958768338,0.3447880724436591,0.20096651686091968,0.10440967971372392,-25.95708569752686,10.539578897445933,-4.211842195939419,0.35391773216728495,7.27934856679153,52.68072261104555,0.699609375,14.337832774842127,30.078125,0.6059375,859.375,4.26953125,0.1346875,1.1484375,1.6765625,4.3671875,2.9890625,0.9948828125,60.046875,0.234375,0.09765625,17,9
1409,0.27585881499819753,9.5898941824373,0.9953726827888781,14.436028335567652,46.76755453141369,91.796875,0.6115625,26.73046875,2.2296875,1.6671874999999998,0.9906640624999999,3.4453125,73.69354012803429,0.8110984833333879,0.630859375,0.18772777000989682,0.08243557254871225,0.35576934301261126,0.0047910159601409815,7.9249912031328655,1.00390625,0.083984375,0.24609375,8.54046361203531,120.47855573606634,NA,1.3890986312268614,0.6642463545830322,0.4363486330579839,1.1584589076643979,24.56259588727778,1.413859412471293,-2.861944419077483,0.06863810417037655,6.359563723454693,46.90119278578442,0.849609375,11.5015958190982,80.078125,0.4859375,459.375,15.76953125,0.0146875,2.1484375,2.2765625,2.5671875,4.7890625,0.9998828125,186.046875,0.08052884615384616,0.59765625,7,4
